-0.380454	-0.112036	0.114247	0.265543	0.353594	0.525111	0.669224	0.739376	0.875221	0.724069	0.586134	0.465693	0.188818	-0.119408	-0.226784	-0.335718	-0.035437	0.164728	-0.073281	-0.346961	-0.406200	-0.066796	
-0.331259	-0.117709	0.060419	0.194611	0.179353	0.203938	0.667034	0.896994	0.860936	0.534022	0.533443	0.576217	0.223996	-0.173650	-0.418813	-0.452592	-0.089995	0.208959	0.037426	-0.191332	-0.355646	-0.028260	
-0.312675	-0.138448	-0.138553	-0.376658	0.040606	0.275389	0.598977	0.754380	0.781083	0.247588	0.268960	0.437172	0.070722	-0.426334	-0.589596	-0.500173	-0.040559	0.214639	0.021767	-0.095255	-0.311313	-0.008300	
-0.328433	-0.125103	0.052928	0.185807	0.301921	0.534251	0.624736	0.599669	0.862245	0.677114	0.493492	0.428973	0.215445	-0.289472	-0.318971	-0.364551	-0.067389	0.127394	-0.266281	-0.224465	-0.252574	0.004610	
-0.330442	-0.080130	0.127180	0.256060	0.293939	0.437969	0.732938	0.916354	0.936360	0.706295	0.606241	0.641393	0.340804	-0.233898	-0.323949	-0.443595	-0.038266	0.160744	-0.321166	-0.236252	-0.243809	0.070941	
-0.421555	-0.125702	0.004099	-0.016763	0.013375	0.008949	0.669564	0.926617	0.872640	0.351116	0.400221	0.608882	0.265040	-0.412438	-0.460180	-0.477987	-0.013495	0.300625	-0.024056	-0.111794	-0.365461	0.064580	
-0.334857	-0.103205	-0.032585	-0.073942	0.145018	0.437947	0.592880	0.662844	0.852612	0.531993	0.386318	0.382129	0.105557	-0.455391	-0.417811	-0.371327	0.022054	0.274027	-0.077278	-0.185545	-0.404792	-0.023998	
-0.372332	-0.108759	0.106070	0.244420	0.327928	0.514628	0.669627	0.778047	0.932160	0.756321	0.581782	0.549921	0.290486	-0.158181	-0.266711	-0.301907	-0.153681	0.102218	-0.355308	-0.428061	-0.325069	-0.037410	
-0.326541	-0.115600	0.063065	0.176230	0.141418	0.219816	0.703234	0.946070	0.926364	0.593592	0.521144	0.645577	0.355056	-0.231539	-0.347231	-0.433478	-0.211577	0.089653	-0.199812	-0.339645	-0.339562	-0.008351	
-0.318271	-0.133033	-0.114002	-0.408268	-0.038749	0.253803	0.644461	0.826106	0.835238	0.278723	0.266068	0.504200	0.216299	-0.396140	-0.495655	-0.456633	-0.101205	0.209967	-0.046157	-0.285707	-0.337087	-0.042249	
-0.338184	-0.135922	0.043111	0.155329	0.259933	0.516816	0.621121	0.565199	0.879197	0.690701	0.505181	0.495528	0.275088	-0.326393	-0.346575	-0.324950	-0.066635	0.262116	0.031042	-0.306769	-0.307717	-0.143027	
-0.359717	-0.098155	0.104063	0.221218	0.256702	0.428690	0.726927	0.907589	0.950698	0.721191	0.618621	0.679763	0.376972	-0.237595	-0.296316	-0.484587	0.021109	0.311955	0.059941	-0.249765	-0.310947	-0.140021	
-0.456226	-0.139837	0.002470	-0.060826	-0.060588	0.019784	0.686611	0.937919	0.903023	0.383701	0.416306	0.628273	0.298918	-0.451884	-0.413085	-0.583283	-0.030715	0.243089	0.001387	-0.190106	-0.308784	-0.031723	
-0.341039	-0.107861	-0.022990	-0.083439	0.092001	0.428176	0.635003	0.668584	0.871055	0.566996	0.457262	0.420208	0.260628	-0.433089	-0.435552	-0.371488	0.006818	0.253956	0.069120	-0.207849	-0.308307	-0.014711	
-0.383481	-0.123522	0.085137	0.215120	0.295813	0.512539	0.702820	0.783137	0.943802	0.787061	0.691770	0.687891	0.465951	-0.107422	-0.272630	-0.278878	0.054231	0.301432	0.218040	-0.074199	-0.316139	-0.067776	
-0.341267	-0.133907	0.027565	0.125356	0.093306	0.228154	0.730401	0.974111	0.957287	0.608590	0.643658	0.763897	0.463226	-0.166313	-0.357248	-0.493110	-0.016705	0.261833	0.094451	-0.075728	-0.333037	-0.084794	
-0.352378	-0.154759	-0.107848	-0.385576	-0.096464	0.258978	0.682849	0.864775	0.900679	0.408774	0.402770	0.587284	0.298648	-0.388412	-0.634663	-0.615367	-0.051340	0.202992	-0.193957	-0.225038	-0.400120	-0.186323	
-0.370268	-0.156119	0.038444	0.160282	0.243706	0.519869	0.671327	0.575896	0.925206	0.775018	0.643864	0.601350	0.494074	-0.047776	-0.319163	-0.312319	-0.031524	0.187850	0.084266	-0.163453	-0.243805	-0.129267	
-0.365210	-0.109168	0.080493	0.181361	0.218449	0.432145	0.756865	0.936325	0.984549	0.767493	0.737617	0.813603	0.572637	0.006392	-0.263191	-0.340241	-0.121453	0.107649	0.159723	-0.073427	-0.193791	-0.002842	
-0.482836	-0.149772	-0.018213	-0.160455	-0.139975	0.055129	0.714427	0.972390	0.944059	0.384640	0.519030	0.757393	0.459607	-0.294914	-0.515784	-0.650792	-0.289954	-0.091607	-0.052905	-0.121309	-0.266273	-0.150100	
-0.343842	-0.103109	-0.003598	-0.034917	0.094286	0.431370	0.646079	0.711353	0.932948	0.649348	0.514097	0.579954	0.450500	-0.148450	-0.385788	-0.442641	-0.092593	-0.038674	0.055952	-0.039141	-0.290625	-0.200771	
-0.397605	-0.137955	0.076532	0.207911	0.281068	0.507314	0.709013	0.813086	0.989485	0.836738	0.762450	0.830914	0.609576	0.092381	-0.204780	-0.321549	0.048335	0.174304	0.231310	0.089744	-0.158017	0.072186	
-0.354175	-0.147221	-0.009982	0.066371	0.034878	0.232601	0.741932	0.993557	0.983090	0.634566	0.692123	0.882303	0.572122	-0.016256	-0.319719	-0.516272	-0.060034	0.143021	0.100132	0.068636	-0.206792	0.084298	
-0.348597	-0.165577	-0.109547	-0.308304	-0.123105	0.258846	0.685041	0.873875	0.925073	0.467995	0.398706	0.722934	0.438256	-0.410046	-0.480699	-0.476716	-0.148434	-0.022783	-0.136970	-0.117018	-0.394278	-0.120595	
-0.361059	-0.159037	0.035146	0.166873	0.235005	0.505745	0.659714	0.598596	0.949534	0.805203	0.611446	0.696734	0.577889	0.016838	-0.171138	-0.196166	0.101614	0.214671	0.177817	-0.026620	-0.361065	-0.244247	
-0.370305	-0.121853	0.057889	0.147562	0.181819	0.411625	0.744992	0.938739	0.992044	0.773709	0.722167	0.856949	0.621897	0.065855	-0.178516	-0.256189	0.131821	0.323503	0.240135	0.074826	-0.337823	-0.124880	
-0.506936	-0.172190	-0.051764	-0.245899	-0.190883	0.045708	0.697794	0.957305	0.939805	0.386286	0.479215	0.801257	0.490753	-0.266517	-0.444111	-0.634697	-0.107339	0.150583	-0.001040	-0.044630	-0.449998	-0.121779	
-0.395585	-0.127886	-0.006577	-0.006024	0.108236	0.425479	0.635473	0.669883	0.940852	0.706952	0.453412	0.618712	0.540446	-0.107847	-0.202182	-0.360554	-0.028371	-0.017882	-0.122853	-0.212434	-0.322724	-0.121443	
-0.421179	-0.157447	0.069422	0.195384	0.254419	0.487473	0.719070	0.841450	1.006480	0.845209	0.693574	0.798480	0.657734	0.131300	-0.097650	-0.245586	0.104284	0.185509	0.041064	-0.127104	-0.212688	-0.002793	
-0.341918	-0.132795	-0.033135	0.012422	-0.016592	0.190030	0.733452	1.002605	0.998966	0.623650	0.616373	0.840033	0.582881	-0.007270	-0.269348	-0.435482	-0.008986	0.137116	-0.043780	-0.176809	-0.330825	0.020171	
-0.339772	-0.162835	-0.071089	-0.183284	-0.088584	0.268665	0.681800	0.863377	0.940288	0.541292	0.424233	0.654152	0.470889	-0.320853	-0.434480	-0.399510	-0.030693	-0.035182	-0.110609	-0.166533	-0.443490	-0.098849	
-0.362632	-0.141196	0.052733	0.181193	0.242314	0.497323	0.672095	0.606415	0.955619	0.831393	0.656686	0.655561	0.608397	0.048193	-0.160716	-0.160372	0.184949	0.222195	0.145289	-0.004020	-0.206441	-0.027128	
-0.385151	-0.125534	0.054089	0.125078	0.139175	0.372273	0.734480	0.939796	0.999151	0.761227	0.693514	0.826396	0.615715	0.056499	-0.182645	-0.202436	0.176571	0.312413	0.140198	-0.014081	-0.191569	0.098102	
-0.427617	-0.147817	-0.051389	-0.339079	-0.260278	0.008034	0.680485	0.935617	0.949856	0.422498	0.408880	0.746338	0.472688	-0.315305	-0.455058	-0.473708	0.048547	0.216473	-0.187203	-0.235957	-0.349189	0.028077	
-0.407153	-0.113592	0.051779	0.085841	0.166585	0.428626	0.658363	0.605851	0.924066	0.754675	0.563345	0.556872	0.599387	0.095883	-0.242157	-0.288637	0.113520	0.188282	0.014434	-0.100140	-0.312823	-0.074473	
-0.413210	-0.139608	0.093874	0.199429	0.237444	0.470418	0.731348	0.842534	0.980110	0.826305	0.727853	0.805787	0.690243	0.210210	-0.136336	-0.219852	0.142080	0.301843	0.152760	0.081045	-0.205960	-0.019891	
-0.358413	-0.136071	-0.031575	-0.081273	-0.093791	0.123004	0.708227	0.974318	0.968190	0.545300	0.574962	0.834053	0.572234	0.007766	-0.320276	-0.394625	-0.055528	0.210502	-0.026302	-0.018178	-0.333235	-0.070255	
-0.376288	-0.150962	-0.019467	-0.055008	-0.027855	0.277715	0.656707	0.794332	0.915884	0.592911	0.431854	0.635752	0.524711	-0.172153	-0.337467	-0.401454	-0.159947	-0.037234	-0.156894	-0.087876	-0.313433	-0.152677	
-0.394707	-0.131102	0.068083	0.187967	0.251934	0.484574	0.671486	0.627364	0.924198	0.808659	0.632994	0.650188	0.642430	0.168690	-0.124625	-0.259311	-0.033729	0.137192	0.142985	0.180758	-0.076716	0.012747	
-0.377755	-0.134825	0.032324	0.080914	0.076818	0.305039	0.709405	0.923023	0.956470	0.677455	0.619268	0.779892	0.590197	0.114228	-0.205326	-0.417616	-0.107804	0.184676	0.127980	0.211593	-0.123328	0.053690	
-0.357725	-0.131176	-0.045448	-0.266648	-0.244638	0.035655	0.661471	0.875610	0.898053	0.476069	0.320730	0.645246	0.435303	-0.176179	-0.488574	-0.535257	-0.223005	0.040262	-0.087739	-0.025342	-0.400751	-0.132797	
-0.407669	-0.129846	0.078888	0.159556	0.194568	0.441670	0.691275	0.505808	0.832796	0.752872	0.559826	0.452118	0.561132	0.108154	-0.176021	-0.246767	0.035591	0.159447	0.040285	-0.140705	-0.256936	-0.062718	
-0.390620	-0.130247	0.075035	0.162977	0.192983	0.424374	0.731222	0.840495	0.904587	0.740230	0.633806	0.696223	0.600055	0.161982	-0.172351	-0.349607	0.074509	0.307910	0.111145	-0.016645	-0.202894	0.034461	
-0.443157	-0.137573	-0.007505	-0.238995	-0.195489	-0.014120	0.671020	0.913851	0.889271	0.422181	0.370074	0.660168	0.467152	-0.144107	-0.482532	-0.440303	-0.158896	0.213396	-0.084555	-0.114969	-0.372382	-0.123491	
-0.372559	-0.115342	0.045634	0.077058	0.093823	0.349401	0.686703	0.672114	0.798579	0.653977	0.380832	0.410204	0.521941	0.072371	-0.241926	-0.335127	-0.200976	0.070054	-0.062476	-0.079627	-0.305080	-0.165139	
-0.411157	-0.132400	0.087916	0.200917	0.245242	0.476227	0.725566	0.688210	0.814192	0.737333	0.563179	0.580682	0.623415	0.237053	-0.102292	-0.257295	-0.102867	-0.003060	0.075876	0.116405	-0.167574	-0.061292	
-0.365345	-0.132953	-0.005716	-0.041152	-0.024962	0.200264	0.673965	0.884334	0.865305	0.509779	0.418041	0.636910	0.535902	0.063618	-0.275465	-0.463964	-0.234026	-0.040841	-0.051632	0.059390	-0.300078	-0.120079	
-0.368332	-0.133078	0.004231	-0.026727	-0.030191	0.168531	0.642139	0.755052	0.790929	0.579854	0.235834	0.421557	0.381189	-0.158355	-0.539182	-0.513155	-0.230169	-0.048753	-0.095060	-0.045029	-0.323019	-0.190385	
-0.371581	-0.124051	0.077225	0.208292	0.249896	0.460104	0.712418	0.564687	0.722524	0.720178	0.523240	0.416243	0.493412	0.111988	-0.261825	-0.367341	-0.030455	0.176917	0.054303	0.065936	-0.059264	0.118507	
